관리단체,의류수거함관리코드,행정동,도로명주소,위도,경도,데이터기준일
강북장애인단체총연합회,번2-43,번2동,서울특별시 강북구 덕릉로40길 23-31,37.6343089,127.0325882,2025-03-24
강북장애인단체총연합회,삼양-66,삼양동,서울특별시 강북구 솔매로 10,37.62506792,127.0134153,2025-03-24
강북장애인단체총연합회,미아3-24,미아동,서울특별시 강북구 도봉로61길 40-1,37.62845193,127.0227058,2025-03-24
강북장애인단체총연합회,송중9-49,송중동,서울특별시 강북구 도봉로20가길 79,37.62197658,127.0285451,2025-03-24
강북장애인단체총연합회,우이-46,우이동,서울특별시 강북구 삼양로141길 45,37.64935893,127.0111567,2025-03-24
강북장애인단체총연합회,수유1-27,수유1동,서울특별시 강북구 삼양로77가길 51,37.62828175,127.0152309,2025-03-24
강북장애인단체총연합회,삼양-22,삼양동,서울특별시 강북구 솔매로17길 11,37.62582129,127.0162375,2025-03-24
강북장애인단체총연합회,송천5-46,송천동,서울특별시 강북구 숭인로7나길 13,37.6139812,127.0248771,2025-03-24
강북장애인단체총연합회,인수-28,인수동,서울특별시 강북구 삼각산로4길 17,37.63836881,127.0071552,2025-03-24
강북장애인단체총연합회,수유2-37,수유2동,서울특별시 강북구 노해로35길 67,37.64804234,127.0218489,2025-03-24
강북장애인단체총연합회,인수-43,인수동,서울특별시 강북구 인수봉로61길 30-6,37.6383097,127.0119262,2025-03-24
강북장애인단체총연합회,수유3-26,수유3동,서울특별시 강북구 수유로17길 36,37.63690121,127.0191508,2025-03-24
강북장애인단체총연합회,번1-13,번1동,서울특별시 강북구 오패산로77길 27,37.63642244,127.025536,2025-03-24
강북장애인단체총연합회,미아3-52,미아동,서울특별시 강북구 도봉로46길 43,37.62528101,127.0293518,2025-03-24
강북장애인단체총연합회,송천5-17,송천동,서울특별시 강북구 도봉로33길 18,37.62156292,127.0264548,2025-03-24
강북장애인단체총연합회,우이-74,우이동,서울특별시 강북구 삼양로131길 10,37.64769616,127.0138077,2025-03-24
강북장애인단체총연합회,번2-7,번2동,서울특별시 강북구 오현로25가길 48,37.62645774,127.0355106,2025-03-24
강북장애인단체총연합회,송중9-5,송중동,서울특별시 강북구 오패산로 260,37.62430243,127.0308825,2025-03-24
강북장애인단체총연합회,번2-42,번2동,서울특별시 강북구 덕릉로40나길 42,37.63456535,127.0319957,2025-03-24
강북장애인단체총연합회,송중9-20,송중동,서울특별시 강북구 오패산로52다길 7,37.62454122,127.0325333,2025-03-24
강북장애인단체총연합회,우이-17,우이동,서울특별시 강북구 삼양로169길 34-28,37.66178514,127.0112755,2025-03-24
강북장애인단체총연합회,인수-71,인수동,서울특별시 강북구 덕릉로 45,37.63464615,127.0188519,2025-03-24
강북장애인단체총연합회,수유3-54,수유3동,서울특별시 강북구 도봉로101길 65,37.64449419,127.0275384,2025-03-24
강북장애인단체총연합회,번1-41,번1동,서울특별시 강북구 한천로130가길 13,37.63953138,127.0310589,2025-03-24
강북장애인단체총연합회,송중8-11,송중동,서울특별시 강북구 월계로21길 37 ,37.61509353,127.0385683,2025-03-24
강북장애인단체총연합회,수유2-1,수유2동,서울특별시 강북구 삼양로112길 9,37.64255997,127.0170143,2025-03-24
강북장애인단체총연합회,삼양-50,삼양동,서울특별시 강북구 삼양로 197,37.62143044,127.0202374,2025-03-24
강북장애인단체총연합회,수유2-36,수유2동,서울특별시 강북구 노해로35길 75,37.64840083,127.0216175,2025-03-24
강북장애인단체총연합회,삼양-65,삼양동,서울특별시 강북구 인수봉로 36,37.62318355,127.0132703,2025-03-24
강북장애인단체총연합회,미아3-23,미아동,서울특별시 강북구 도봉로59길 30,37.62815594,127.0228682,2025-03-24
강북장애인단체총연합회,송중9-48,송중동,서울특별시 강북구 오패산로 203,37.61996388,127.0325246,2025-03-24
강북장애인단체총연합회,우이-45,우이동,서울특별시 강북구 삼양로139가길 25-6,37.65049268,127.0120483,2025-03-24
강북장애인단체총연합회,수유1-26,수유1동,서울특별시 강북구 삼양로73길 21,37.63012612,127.0170646,2025-03-24
강북장애인단체총연합회,삼양-21,삼양동,서울특별시 강북구 솔매로17길 27,37.62630157,127.0154835,2025-03-24
강북장애인단체총연합회,송천5-45,송천동,서울특별시 강북구 숭인로7나길 19,37.61421787,127.0251685,2025-03-24
강북장애인단체총연합회,인수-27,인수동,서울특별시 강북구 삼각산로 16,37.63840824,127.0064862,2025-03-24
강북장애인단체총연합회,번2-41,번2동,서울특별시 강북구 덕릉로40나길 14,37.63436018,127.0311486,2025-03-24
강북장애인단체총연합회,인수-42,인수동,서울특별시 강북구 인수봉로61길 38-9,37.63806133,127.0113176,2025-03-24
강북장애인단체총연합회,수유3-25,수유3동,서울특별시 강북구 삼양로98길 11,37.63873731,127.0178237,2025-03-24
강북장애인단체총연합회,번1-12,번1동,서울특별시 강북구 오패산로67길 39,37.63560558,127.0259093,2025-03-24
강북장애인단체총연합회,미아3-51,미아동,서울특별시 강북구 솔매로54길 27,37.62570231,127.0290857,2025-03-24
강북장애인단체총연합회,송천5-16,송천동,서울특별시 강북구 삼양로46가길 31,37.62376621,127.0194025,2025-03-24
강북장애인단체총연합회,우이-73,우이동,서울특별시 강북구 삼양로123길 6-23,37.64597337,127.014669,2025-03-24
강북장애인단체총연합회,번2-6,번2동,서울특별시 강북구 오현로25가길 61,37.6259667,127.0349619,2025-03-24
강북장애인단체총연합회,송중9-4,송중동,서울특별시 강북구 오패산로52가길 7,37.62374199,127.031762,2025-03-24
강북장애인단체총연합회,수유2-35,수유2동,서울특별시 강북구 노해로35길 89,37.64875623,127.0210123,2025-03-24
강북장애인단체총연합회,송중9-19,송중동,서울특별시 강북구 오패산로52라길 7,37.62501175,127.0327765,2025-03-24
강북장애인단체총연합회,우이-16,우이동,서울특별시 강북구 삼양로173가길 18,37.6627424,127.0115348,2025-03-24
강북장애인단체총연합회,인수-70,인수동,서울특별시 강북구 도봉로81길 41,37.63495005,127.0207287,2025-03-24
강북장애인단체총연합회,수유3-53,수유3동,서울특별시 강북구 한천로150길 78,37.64441502,127.0266782,2025-03-24
강북장애인단체총연합회,번1-40,번1동,서울특별시 강북구 도봉로96가길 15-21,37.64032922,127.0305613,2025-03-24
강북장애인단체총연합회,송중8-10,송중동,서울특별시 강북구 월계로21다길 20,37.61560928,127.0388335,2025-03-24
강북장애인단체총연합회,수유1-54,수유1동,서울특별시 강북구 삼양로80나길 32,37.63246702,127.0201041,2025-03-24
강북장애인단체총연합회,삼양-49,삼양동,서울특별시 강북구 삼양로35가길 26,37.62138557,127.0191732,2025-03-24
강북장애인단체총연합회,번2-40,번2동,서울특별시 강북구 덕릉로40나길 22,37.63440021,127.0316353,2025-03-24
강북장애인단체총연합회,삼양-64,삼양동,서울특별시 강북구 인수봉로8길 4,37.62241823,127.013337,2025-03-24
강북장애인단체총연합회,미아3-22,미아동,서울특별시 강북구 솔매로45길 56,37.62846841,127.0246995,2025-03-24
강북장애인단체총연합회,송중9-47,송중동,서울특별시 강북구 도봉로34길 45,37.62247138,127.0306457,2025-03-24
강북장애인단체총연합회,우이-44,우이동,서울특별시 강북구 삼양로139가길 43-8,37.65102224,127.0118033,2025-03-24
강북장애인단체총연합회,수유1-25,수유1동,서울특별시 강북구 삼양로 319,37.63185077,127.0175064,2025-03-24
강북장애인단체총연합회,삼양-20,삼양동,서울특별시 강북구 솔매로17길 43,37.62646633,127.014711,2025-03-24
강북장애인단체총연합회,송천5-44,송천동,서울특별시 강북구 숭인로7나길 27,37.61438331,127.0255628,2025-03-24
강북장애인단체총연합회,인수-26,인수동,서울특별시 강북구 삼각산로 22,37.63873658,127.0069577,2025-03-24
강북장애인단체총연합회,수유2-34,수유2동,서울특별시 강북구 노해로35길 104,37.64893022,127.0202621,2025-03-24
강북장애인단체총연합회,인수-41,인수동,서울특별시 강북구 인수봉로 197,37.63737148,127.0128676,2025-03-24
강북장애인단체총연합회,수유3-24,수유3동,서울특별시 강북구 삼양로100길 10,37.63902118,127.0172875,2025-03-24
강북장애인단체총연합회,번1-11,번1동,서울특별시 강북구 오패산로67길 32,37.63585294,127.0264046,2025-03-24
강북장애인단체총연합회,미아3-50,미아동,서울특별시 강북구 도봉로50길 39,37.62598875,127.0288554,2025-03-24
강북장애인단체총연합회,송천5-15,송천동,서울특별시 강북구 도봉로41길 83,37.62222579,127.0227079,2025-03-24
강북장애인단체총연합회,우이-72,우이동,서울특별시 강북구 삼양로123길 14,37.64486683,127.0148763,2025-03-24
강북장애인단체총연합회,번2-5,번2동,서울특별시 강북구 오현로25가길 82,37.62560653,127.0338903,2025-03-24
강북장애인단체총연합회,송중9-3,송중동,서울특별시 강북구 오패산로52마길 20-9,37.62512526,127.0312343,2025-03-24
강북장애인단체총연합회,번2-39,번2동,서울특별시 강북구 덕릉로40다길 18,37.63415908,127.029701,2025-03-24
강북장애인단체총연합회,송천5-18,송천동,서울특별시 강북구 삼양로54마길 51,37.62208047,127.0247488,2025-03-24
강북장애인단체총연합회,우이-15,우이동,서울특별시 강북구 삼양로173나길 16,37.66335522,127.0104726,2025-03-24
강북장애인단체총연합회,인수-69,인수동,서울특별시 강북구 도봉로81길 16,37.63527701,127.0221293,2025-03-24
강북장애인단체총연합회,수유3-52,수유3동,서울특별시 강북구 도봉로101길 23,37.64331995,127.029378,2025-03-24
강북장애인단체총연합회,번1-39,번1동,서울특별시 강북구 도봉로96가길 21,37.64049539,127.0310464,2025-03-24
강북장애인단체총연합회,송중8-9,송중동,서울특별시 강북구 월계로21다길 8,37.61586724,127.0384224,2025-03-24
강북장애인단체총연합회,수유1-53,수유1동,서울특별시 강북구 삼양로80나길 45,37.63304437,127.0201872,2025-03-24
강북장애인단체총연합회,삼양-48,삼양동,서울특별시 강북구 솔샘로47나길 23,37.62139813,127.018516,2025-03-24
강북장애인단체총연합회,수유2-33,수유2동,서울특별시 강북구 노해로35길 113,37.6486741,127.0198008,2025-03-24
강북장애인단체총연합회,송중8-16,송중동,서울특별시 강북구 월계로 77,37.61341803,127.0375138,2025-03-24
강북장애인단체총연합회,미아3-21,미아동,서울특별시 강북구 도봉로57길 11-6,37.62754833,127.0245755,2025-03-24
강북장애인단체총연합회,송중9-46,송중동,서울특별시 강북구 도봉로28가길 28,37.62235073,127.0313156,2025-03-24
강북장애인단체총연합회,우이-43,우이동,서울특별시 강북구 삼양로139가길 43,37.651078,127.0120065,2025-03-24
강북장애인단체총연합회,수유1-24,수유1동,서울특별시 강북구 삼양로81길 25,37.63125394,127.016166,2025-03-24
강북장애인단체총연합회,삼양-19,삼양동,서울특별시 강북구 솔매로7다길 11,37.62633406,127.0139764,2025-03-24
강북장애인단체총연합회,송천5-43,송천동,서울특별시 강북구 숭인로7나길 27-1,37.61442873,127.0256075,2025-03-24
강북장애인단체총연합회,인수-25,인수동,서울특별시 강북구 삼각산로 40,37.63921137,127.0087756,2025-03-24
강북장애인단체총연합회,번2-38,번2동,서울특별시 강북구 오현로21길26,37.62620677,127.0356725,2025-03-24
강북장애인단체총연합회,미아3-49,미아동,서울특별시 강북구 솔매로 148,37.62673392,127.0285285,2025-03-24
